text_id	text	masks_stance	masks_argument	quarantine_stance	quarantine_argument	vaccines_stance	vaccines_argument
25564	Перчатки не обязательно должны быть, просто пытайтесь помыть руки или чаще пользоваться септиком, но вы носите маски.	2	1	-1	-1	-1	-1
25576	Я также думаю, что лучше быть в небольшой толпе людей, а транспорт опасно ездить в маске и без нее.	1	1	-1	-1	-1	-1
25577	Тогда люди начнут уважать ваш режим маскировки!!!!	1	1	-1	-1	-1	-1
25579	Ты носишь маску, ты думаешь, что она спасет тебя!	0	1	-1	-1	-1	-1
25582	Возможно, вы задаетесь вопросом, почему даже указ не регулирует ношение маски ребенком.	1	1	-1	-1	-1	-1
25583	И эти родители добровольно надели маску на ребенка.	1	1	-1	-1	-1	-1
25584	Во-первых, убедись, что люди носят маски и делают это правильно!	2	1	-1	-1	-1	-1
25585	Почему больные гриппом путешествовали на транспорте без масок в последние годы?	1	1	-1	-1	-1	-1
25586	Сейчас каждый шаг - это идиот в маске и парк на улице.	0	1	-1	-1	-1	-1
25590	Мы меняли маску каждые 15 минут!	1	1	-1	-1	-1	-1
25593	Если ты защищаешь себя, надень маски, ты можешь забрать свои руки.	2	1	-1	-1	-1	-1
25595	Наив иди купи маски, мафия поднимется на тебя.	0	1	-1	-1	-1	-1
25597	У нас также нет картины в Анапе в аптеке, нет масок, нет жидкости на пару недель.	1	1	1	1	-1	-1
25598	Почему бы тебе не поговорить о своей левой диктатуре во Франции... ты настолько глупа, что разрушаешь более 700 миллионов FFP2 или N95, или FFP3 или N93, не говоря уже о хирургических масках, больше миллиарда!	1	1	-1	-1	-1	-1
25599	Президент Европейской комиссии позволил Италии увеличить дефицит для того, чтобы справиться с ситуацией, т.е. заимствовать больше средств у финансовых рынков - Италия обращается за помощью к Китаю, Кубе и Венесуэле, но не к ЕС... - Согласно сообщениям, Чешская Республика присвоила сотни тысяч масок и тысячи респираторов, посланных Китаем в Италию, - как прекрасна Европа, которую мы раздеваем Пьера, который умирает, чтобы одеть Пола, который не болен, тошнит!	1	1	-1	-1	-1	-1
25602	Ну, ты не понимаешь маску, так что не смущайся.	1	1	-1	-1	-1	-1
25611	Если меня заставят надеть маску теми, кто ее носит, их права тоже прекратятся, и мои начнутся.	0	1	-1	-1	-1	-1
25613	И закон нигде не гласит, что мужчина должен носить маску.	1	0	-1	-1	-1	-1
25614	Ну, я был в Питере в сентябре, гуляя без маски, дышая полной грудью в метро, гуляя вокруг, появляясь с мальчиками во дворце, и знаешь что, я не болен!	0	1	-1	-1	-1	-1
25615	Усталый врач, который работал с карантинными заключенными, внезапно снял маску, чихнул на копа.	1	1	1	1	-1	-1
25620	Ты можешь съездить в коммуну и поехать туда без маски.	1	1	-1	-1	-1	-1
25621	Та же хрень с маской и антисептики не в аптеке!	1	1	-1	-1	-1	-1
25622	Я не говорю, что в Питере все хотят носить маски, только на сотне, но они должны быть в аптеке.	1	1	-1	-1	-1	-1
25623	Сегодня я пришел на работу - я слышал о шкале, но в воздухе нет масок - в местной аптеке нет масок, и я не ожидаю - я рекомендовал купить водку и потирать руки...)	1	1	-1	-1	-1	-1
25624	И если вы включите его, вы понимаете, что человек не стерильный — в нем много вирусов и бактерий, таких как папилломодирус, вирус герпеса, аденовирус и т.д., так что, основываясь на логике энтузиастов Маскарада, вы должны носить маску до конца дня... и мне также не нравится, что я намеренно оскорблена моим отсутствием доверия к моему здоровью (вероятно, и психическим, если вас просят поверить в манипулирование перчатками) и вы делаете вульгарное заявление об опасности для общества без всякой причины.	0	0	-1	-1	-1	-1
25625	Пока что, из-за отсутствия маски, он следит за тем, насколько послушны люди, как низко они могут быть... и это очень грустно...	1	1	-1	-1	-1	-1
25626	До тех пор, пока нет маски, и еще больше... мониторов энергии, как хорошо люди, как низко они могут быть... и это очень грустно...	1	1	-1	-1	-1	-1
25627	В Китае и Южной Корее были приняты меры предосторожности, особенно режим в масках, и вирус прекратился.	2	2	-1	-1	-1	-1
25628	В соответствии с новыми правилами это означает запрет на перевозку пассажиров без масок.	1	1	-1	-1	-1	-1
25629	Китай посылает нам маски, Россия посылает врачей в Италию.	1	1	-1	-1	-1	-1
25632	Попова знает что-нибудь еще кроме масок и перчаток?)	1	1	-1	-1	-1	-1
25634	(если, конечно, у вас достаточно ваших стратегических запасов масок.)	1	1	-1	-1	-1	-1
25635	Я предлагаю вам встретиться со мной без масок, и у меня есть умный врач, у которого ОДП с потерей запаха без обморок.	1	1	-1	-1	-1	-1
25636	Он был шокирован, когда получил свои антисептики и маски на продажу.	1	1	-1	-1	-1	-1
25637	Вот почему Таганки выгнали из зрителя, который не носил маску.	2	1	-1	-1	-1	-1
25642	В обновленной рекомендации ВОЗ прямо говорится, что сегодня многие люди используют немедицинские маски в общественных местах, однако их эффективность по-прежнему ограничена, и ВОЗ не рекомендует их широкое использование в качестве средства борьбы с распространением COVID-19.	1	1	-1	-1	-1	-1
25643	Как спорить с масками: три железных правила носят такую маску в России, потому что маски дорогие, а правила ленивые.	1	1	-1	-1	-1	-1
25644	Рекомендации ВОЗ, министерства здравоохранения и всех других научных органов не изменились: типичная медицинская маска не защищает человека от заражения вирусом.	0	0	-1	-1	-1	-1
25646	"""Вы не носите маску, вы убийца, который заражает всех вокруг"". Еще один любимый аргумент без масок: человек без маски заражает всех вокруг, потому что он ""несимптоматически переносчик вируса""."	0	2	-1	-1	-1	-1
25647	Одежда в масках опасна для здоровья!	0	0	-1	-1	-1	-1
25648	Я гарантирую, что ни один сумасшедший каменщик не носит маску так, как ему нужно, это не борьба с вирусом, это борьба с нашими правами и здоровьем!	0	0	-1	-1	-1	-1
25649	Человек выдыхает воздух и вытаскивает триллион частиц вируса из своей грязной маски.	0	0	-1	-1	-1	-1
25650	По данным ЦКЗ (Центр по борьбе с заболеваниями), 70,6% всех лиц, имеющих маску, заболели, а 3,9% тех, кто ее не носил, никогда не носили.	0	0	-1	-1	-1	-1
25652	После одной минуты дыхания в маске ваше тело начинает терять кислород, и это отравление углекислым газом.	0	0	-1	-1	-1	-1
25660	Маска должна быть рядом с кожей.	1	1	-1	-1	-1	-1
25663	Мясник напал на тебя с требованием надеть маску?	1	1	-1	-1	-1	-1
25664	Отъебись от своей маски.	0	1	-1	-1	-1	-1
25667	Позволь ему показать мне набор масок в его сумке на день и одноразовый мешок для их удаления.	1	1	-1	-1	-1	-1
25668	Не лги, по крайней мере, он беспокоится о людях... маски похожи на маски, которые были увезены в Китай, когда эпидемия выросла.	1	1	-1	-1	-1	-1
25674	Просто вы не видели их вместе и не боролись с вирусом организованным образом, как они сказали, надевать маски - все они надевались, ни один человек на улице без маски.	2	1	-1	-1	-1	-1
25675	Значит, пневмония чаще встречается среди тех, кто не носит маски, и как маска облегчает рабство?	2	2	-1	-1	-1	-1
25676	Я рисую 10 лет, каждый день в маске, и я ничего не испортил...	2	1	-1	-1	-1	-1
25677	Прошлой ночью он зашел в супермаркет в маске, смотрел на меня, как на мудака!	2	1	-1	-1	-1	-1
25680	Сказал человек с маской на его аве.	1	1	-1	-1	-1	-1
25684	Маски - это что-то, минимально эффективное, но все же.	2	1	-1	-1	-1	-1
25687	Люди должны носить свои маски, мне жаль, что я отвезу тебя в красную зону, я хочу жить!	2	2	-1	-1	-1	-1
25688	Когда в больницах нет масок и приходится зашивать их из марли, когда нет трофеев, вы, вероятно, должны сначала подумать о населении вашей страны... никто не против помочь другим, но не за счет себя.	1	1	-1	-1	-1	-1
25693	У Ковида нет такой фальшивки, чтобы обмануть людей, сколько денег кто-то заработал на масках, перчатках, антисептиках.	0	0	-1	-1	-1	-1
25694	Это будет уроком для тех, кто не использует маску в общественном транспорте.	2	1	-1	-1	-1	-1
25697	Я знаю много людей, которые не носят маски и уже прошли через реанимацию.	2	2	-1	-1	-1	-1
25698	Тема масок интересна... это будет год... и мы все будем в масках... и мама и папа... и дети будут без масок... (и я рад, что)	1	1	-1	-1	-1	-1
25701	Весь мир, когда он болен этой хитростью, носит маски, чтобы не заразиться, и мы думаем, что мы выше.	2	2	-1	-1	-1	-1
25704	Без такой маски ты заразишься только по дороге.	2	1	-1	-1	-1	-1
25708	Я нашел маски в аптеке неделю назад, но сумка в 50 штук стоила 2600.	1	1	-1	-1	-1	-1
25709	Инъекционный режим маски для мышей - срочно!	1	1	-1	-1	-1	-1
25718	[USER], если это соответствует всем санитарным нормам: как надеть и удалить медицинскую маску: прежде чем взять маску, очистить руки алкоголем или водой с мылом; проверить маску на переломы или повреждения; не использовать использованные или поврежденные маски; идентифицировать верхний край маски; обычно на верхний край маски наносится гибкая металлическая полоса; идентифицировать внутреннюю поверхность маски; обычно она белая; носить маску, чтобы прикрыть нос, рот и подбородок, не оставляя зазора между лицом и маской; нажать металлическую полосу на лицо таким образом, чтобы она повторяла форму носа; помнить, что при нанесении маски, чтобы избежать заражения, лицо не следует трогать; если вы случайно прикоснулись к маске, то ваши руки должны быть мыты.	1	1	-1	-1	-1	-1
25722	Надеюсь, маски не будут работать.	1	1	-1	-1	-1	-1
25723	Чтобы вы могли носить маски и сидеть в разных комнатах.	1	1	-1	-1	-1	-1
25724	Прошлой ночью он использовал Яндекс, приехал без маски и ехал без масок, так что я не согласен.	1	1	-1	-1	-1	-1
25729	Я также внимательно посмотрел вчера и послушал это шоу, и будет забавно, что люди действительно беспокоятся, что я надену маску в другом месте!	1	1	-1	-1	-1	-1
25730	Что-то не заметило за эти шесть месяцев никаких изменений, которых не было раньше, кроме старинных сми, масок с антисептиками и штрафов.	1	1	-1	-1	-1	-1
25731	Суть в том, что китайские граждане, очень разрушенные люди, если они говорят, что носят маски и перчатки, или сидят дома, то в отличие от других людей, которые я не верю, носят их, я не боюсь их.	1	1	-1	-1	-1	-1
25734	Она носила маски, и все аристократы носили маски.	1	1	-1	-1	-1	-1
25735	Вчера в окружной больнице был номер, медицинский персонал почти в масках!!!!!!!	1	1	-1	-1	-1	-1
25737	Из-за этих масок скоро начнется война, избивает кого-то без шуток.	1	1	-1	-1	-1	-1
25738	Присматривай друг за другом, надень маску и избавься от тех, кто этого не делает.	1	1	-1	-1	-1	-1
25741	Только сейчас я прочел дискуссии в русскоязычной группе, живущей в Америке, в ФБР, там паника, написание о том, как мэр Нью-Йорка неактивен, по всей грязи, без масок, без перчаток, люди уходят, не желая работать в антисанитарных условиях, город не рассматривается как реагенты и т.д.	1	1	-1	-1	-1	-1
25742	У нас есть работодатель, работающий с клиентами, что бы вы ни хотели жить, называется масками или антисептиками.	1	1	-1	-1	-1	-1
25746	"""Да, да, да, да, давайте заберем все маски бесплатно, и тогда мы напишем о масках, и пока маски не будут свободны везде, я не собираюсь покупать и носить их!!!!!!!!!!!!!!!!!"	0	1	-1	-1	-1	-1
25747	Все люди были напуганы этим кодом, все они сейчас ходят вокруг, и пришло время некоторым из них пойти в психушку, и ты не можешь моргнуть, ты не можешь моргнуть, болезнь не будет спрашивать, и ни маски, ни перчатки не помогут.	0	1	-1	-1	-1	-1
25751	Я также считаю, что этот показатель отражает отношение государства к своим гражданам: отсутствие масок и антисептиков.	1	1	-1	-1	-1	-1
25752	В Кэтрин нет масок две недели!	1	1	-1	-1	-1	-1
25753	Он подчеркнул, что здоровым людям не нужно носить маски, чтобы предотвратить болезни: « Да, каждый инфицированный носит маску!	1	1	-1	-1	-1	-1
25754	Как так, помощь Европы доставлена, а русские не могут купить маски, они просто не в аптеке!	1	1	-1	-1	-1	-1
25756	Ну, дайте экспертам расстаться, и мы сможем получить результаты, пожалуйста, чтобы помочь... или нам понадобятся маски, так что у нас нет вируса, так что нет... никаких системных дней, новых версий, никаких исследований и точной информации...	1	1	-1	-1	-1	-1
25757	В то же время, наши врачи, которые работают без масок!	1	1	-1	-1	-1	-1
25759	Маска не панацея, она снижает вероятность миссии, но не очень.	2	1	-1	-1	-1	-1
25762	Фармацевтика даже не продает маски в 9-21, интересно, как у нас есть семьи, дети и старики.	1	1	-1	-1	-1	-1
25763	Если быть точным, речь идет о маске, где это общественное место, и в каком классе должен быть этот массаж!	1	1	-1	-1	-1	-1
25765	"Вы не можете надеть на графа фабрики нижнего белья маску для самозанятости и т.д., но взять на себя инициативу. ""Это очень трудно для должностных лиц, чьи виллы в Италии или голове Испании заняты тем, как спасти добычу."	1	1	-1	-1	-1	-1
25767	Так думает инфекционист... и бизнес-маски, они подумают по-другому.	1	1	-1	-1	-1	-1
25768	По моему мнению, если всех прививают, маловероятно, что режим маскировки и все ограничения будут сняты.	1	1	-1	-1	1	1
25769	То, о чем мы говорим, простые маски и парацетамол в аптеке, у нас их нет.	1	1	-1	-1	-1	-1
25770	Карантинные медики не уважают это, без масок и перчаток, делают все, даже полы вымывают и курят без взлета.	1	1	1	1	-1	-1
25771	Неделю назад я увидел целую посылку на своей дорожке.	0	1	-1	-1	-1	-1
25775	Где маски, почему не аптека Санкт-Петербурга?	1	1	-1	-1	-1	-1
25778	Закройте дрожжи в Москве сегодня лично наблюдали, как четыре китайца глядят красными глазами и начали кашлять, когда они пришли в кассу, и мы были напуганы, что на нас были маски.	2	1	-1	-1	-1	-1
25779	Дома заперты, дети не умеют заткнуться, маска тихая, колокольчики начинают заткнуться... и когда дело касается тебя, ты не хочешь молчать... но не кого кричать.	0	1	0	1	0	1
25780	Вы будете умны дома, и вам придется проверить ошибки в школьных учебниках... и я знаю эти граммы, одну теорию... и они не могут приспособить ее к жизни... поэтому они носят маски и ходят по округе.	0	1	-1	-1	-1	-1
25781	Ты моя мать, не трогай... и не возвращайся спать... и не забудь надеть маску.	1	1	-1	-1	-1	-1
25784	Здоровые, в том числе неимптомные, не нужны; больные бронхо-легочными, сердечно-сосудистыми, аллергией, психическими заболеваниями и детьми — маска может быть опасной.	0	0	-1	-1	-1	-1
25787	Это является результатом не только увеличения числа случаев смерти в масках, о которых сообщается в средствах массовой информации, и многочисленных жалоб граждан на обморок от масок, но и рекомендаций ВОЗ.	0	1	-1	-1	-1	-1
25790	Общество разделено на тех, кто поддерживает действия властей, и тех, кто выступает против – кто стоит за масками и против, кто выступает за вакцинацию и против.	1	1	-1	-1	1	1
25793	Это сила, если вы можете называть их кучей высокомерных ублюдков, а потом русского государства не существует, это колония рабов в масках, те, кто их носит, они умрут сами!	0	1	-1	-1	-1	-1
25794	У нас даже нет врачебной маски в Коми, Пекора.	2	1	-1	-1	-1	-1
25798	Если человек болен и без маски, сколько людей в общественном месте может заразиться.	2	2	-1	-1	-1	-1
25799	Нетрудно надеть разовую маску в общественных местах.	2	2	-1	-1	-1	-1
25801	Мы не должны использовать маски для спасения людей от пыли за их собственный счет, но мы должны также просвещать врачей, предоставлять медицинские клиники лекарства и аптеки, а также возвращать и восстанавливать больницы и клиники.	0	0	-1	-1	-1	-1
25818	Этот орган не получит штраф, чтобы держать его подальше от улицы, а химики пока не носят маску, да?	1	1	1	1	-1	-1
25822	Жаль, что Чеки взяли тысячи масок для Италии.	1	1	-1	-1	-1	-1
25824	Не сравнивай врачей в масках, больных, которые приходят в общественные места, должны носить маски, а здоровые люди должны иметь к этому какое-то отношение?	1	1	-1	-1	-1	-1
25826	Сколько штрафов он получил за нарушение режима в масках?	1	1	-1	-1	-1	-1
25827	Но это не значит, что если ты беременна или с эпилепсией, или что-то в этом роде, сними маску, тебе не нужно.	1	1	-1	-1	-1	-1
25833	Говорю тебе, все в Германии носят маски.	1	1	-1	-1	-1	-1
25836	Тогда почему в Китае сработал массаж масок?	2	1	-1	-1	-1	-1
25839	В публикации отмечается, что помощь России состояла из оборудования для дезинфекции территорий и другого специального оборудования такого типа, в то время как Китай, например, отправлял главным образом медицинские маски и аппараты IWL в Италию.	1	1	-1	-1	-1	-1
25843	Нас поместили на бумагу, и люди должны это делать - покупать маски, перчатки, перегонки.	2	1	-1	-1	-1	-1
25848	Большинство людей носят одну и ту же маску в карманах с самого начала пандемии и носят ее только тогда, когда ее хотят владельцы магазинов. () (c) (c) (с) (и самое удивительное, что все хорошо это знают)	0	1	-1	-1	-1	-1
25851	Сначала дайте маски людям, а потом обвиняйте их в том, что они не носят их.	1	1	-1	-1	-1	-1
25852	Никто не говорит, но никто не следит, я только что из супермаркета, немного в масках, но большинство из них под носом.	1	1	-1	-1	-1	-1
25853	И вопрос в том, кто болен, если маски должны носить все?	1	1	-1	-1	-1	-1
25858	Есть имя, в котором говорится, что маска - одноразовая трехслойная и немедицинская.	1	1	-1	-1	-1	-1
25859	Интересно, если медики носят маски, они носят маски, и есть много других людей, у которых нет иммунитета после того, как они говорят такие вещи, они жалкие.	1	1	-1	-1	-1	-1
25862	Защитный материал против вируса как окно, открытое для комаров, так что оно бесполезно как для несимптомов, так и для здоровых!	0	0	-1	-1	-1	-1
25864	Значит, если кто-то так взволнован масками и не считает головы, 99% из них заболеют.	1	1	-1	-1	-1	-1
25868	Одно давление на маски и перчатки, не принимая во внимание медицинские улики, стоит того, и отказ в обычном лечении, и паника...	0	1	-1	-1	-1	-1
25876	Маски ушли в Италию, и источник инфекции предлагает помощь, но забавно то, что вся эта государственная еда едят отравленные китайские продукты.	1	1	-1	-1	-1	-1
25879	Можешь взять кроличью маску, мыши, собачка?	1	1	-1	-1	-1	-1
25880	Боже, даже если он и есть этот бухта, он всегда будет с нами, и теперь он будет носить эту маску всю свою жизнь?	0	1	-1	-1	-1	-1
25885	И тот факт, что Китай доставил России 25 миллионов масок, не знает?	1	1	-1	-1	-1	-1
25889	Мой муж был болен этими штуками дважды, я болен один раз, но я против масок.	0	1	-1	-1	-1	-1
25891	Вот почему они должны носить маски и здоровые, потому что здоровый не знает, что он уже заболел.	2	2	-1	-1	-1	-1
25893	Я носил маску, а медовый респиратор...	1	1	-1	-1	-1	-1
25894	Знаменитые люди и начальники верят, что они могут ездить на красном свете и ходить без маски.	2	1	-1	-1	-1	-1
25895	Замечательные статистические данные, чем больше людей носят маски, тем больше ковидовых заболеваний и прогресса, кажется, что кто-то конкретно ужесточает меры, чтобы полностью разрушить медицину.	0	0	-1	-1	-1	-1
25896	Чем больше людей начинают носить маски, тем больше людей больны, и чем больше маски промокли.	0	0	-1	-1	-1	-1
25897	[УШЕР], для справки, и теперь вы видите, кто прав в споре: в маске или без маски, больницы показывают, кто прав, а чего не хватает, так это форс-мажор по всей планете.	2	1	-1	-1	-1	-1
25906	Нет, ну, что... тяжело носить маску на подбородке, не так ли?	1	1	-1	-1	-1	-1
25908	] маски, парацетамола, антибактериальные салфетки, дезинфицирующие средства вообще не находятся в аптеке и не импортируются!	2	1	-1	-1	-1	-1
25919	Министерство здравоохранения еще не определило, что он, вероятно, будет врать Роснемнадзору: по каждому вирусу показатель группового иммунитета предварительно оценивается на уровне 60-70% для коронавируса. По состоянию на вчерашний день, 770 311 человек в Российской Федерации, если оно составляет 70% населения... вероятно, состояние вредоносной программы в Министерстве здравоохранения, и больше людей в городах-миллионера в России реже носят защитные маски и перчатки в общественных местах, говорит, что исследование маркетингового агентства Wanta Group... P.S., вопрос министерству здравоохранения, глава болезни возместил государству расходы на сдерживание вспышки в своей больнице, и он был привлечен к ответственности за небрежность?	1	1	-1	-1	-1	-1
25923	Как ты думаешь, что спасает тех, кто ходит без маски четыре месяца?	0	1	-1	-1	-1	-1
25925	В аптеке нет ни масок, ни антисептиков для своих граждан.	1	1	-1	-1	-1	-1
25926	Маски не спасают респираторы.	0	1	-1	-1	-1	-1
25929	Ладно, в нашей аптеке нет масок, нет обычных лекарств.	1	1	-1	-1	-1	-1
25930	Маски и перчатки не продаются ни в одной стране мира.	1	1	-1	-1	-1	-1
25934	Маски дают 85% инфекции, это медицинская статистика.	1	0	-1	-1	-1	-1
25937	С логикой, почему тебе нужны маски, там есть набор безопасности, и в нем есть очки.	1	1	-1	-1	-1	-1
25938	Не заставляй меня носить две маски... и шляпу с фольгой...	1	1	-1	-1	-1	-1
25939	Кроме того, самая простая маска может быть изготовлена из марлев и хлопка.	1	1	-1	-1	-1	-1
25940	Сегодня новости в том, что Китай послал в Россию огромное количество масок.	1	1	-1	-1	-1	-1
25941	Кроме того, всем русским швеям приказано носить маски - это будет слишком!	1	1	-1	-1	-1	-1
25945	Они дают маски и перчатки, но все знают, что они не особо защищают.	0	0	-1	-1	-1	-1
25946	С одной стороны, он убежден в том, что все в порядке, а с другой стороны, он оштрафован за то, что убежден в том, что все в порядке и не носит маски, не сохраняет дистанцию и, как в мирное время, завернут в брюдершафты на обочине и в общественном транспорте.	1	1	-1	-1	-1	-1
25951	И насчет масок в аптеке, они сказали мне, что не придут.	1	1	-1	-1	-1	-1
25952	Вчера, как и в предыдущие дни, я искал маски в аптеке Кострома.	1	1	-1	-1	-1	-1
25957	Маски были в кассе департамента, так что не бери их, 3 штуки.	1	1	-1	-1	-1	-1
25958	Ты знаешь, что вирус пролез через маску, а маска бесполезна?	0	0	-1	-1	-1	-1
25959	Почему ты не надел маску несколько лет назад со свиным гриппом?	1	1	-1	-1	-1	-1
25961	Завтра машина в маске может тебя сбить - почему бы тебе не пойти в лес, подальше от машин?	1	1	-1	-1	-1	-1
25969	Да, вирус ISPI на самом деле использовал террористические группы, которые поместили людей под маски.	0	1	-1	-1	-1	-1
25971	То, что продается в аптеке, это тонкая, почти бумажная маска, и если вы выйдете из Марли и Вата, какой вирус пройдёт, тем более, когда вы сидите крепко, чем маски, которые вывисают.	1	1	-1	-1	-1	-1
25972	Разве не возможно сделать маску Марли и хлопка?	1	1	-1	-1	-1	-1
25975	Но за это, в то время как другие спорили о том, носить ли маски или нет в Китае, Вухан полностью закрыт в самом Ухане, полностью остановил весь общественный транспорт, включая метро.	1	1	-1	-1	-1	-1
25976	Производители масок и единиц (даже десятков) производителей наркотиков.	1	1	-1	-1	-1	-1
25977	И все ли это сделал кто-то, чтобы сделать маски и несколько фармацевтических офисов?	1	1	-1	-1	-1	-1
25978	Китайцы дали России миллион медицинских масок, главной российской поп-молитвы, как они говорят - почувствуйте разницу)	1	1	-1	-1	-1	-1
25980	Если отказ мужчины надеть маску приводит к тому, что он может заразить меня, то, учитывая принцип самообороны, он может быть втянут в это дело)	1	2	-1	-1	-1	-1
25981	Я много раз общался, не болен, но от греха, от антисептика в кармане, и я постоянно вытираю им руки, и я ношу маску.	2	2	-1	-1	-1	-1
25983	Запрещено в общественных местах без масок, с тем чтобы инфекция не распространялась	2	2	-1	-1	-1	-1
25985	Сначала они убедили людей, что им не нужны маски.	1	1	-1	-1	-1	-1
25989	Пока в аптеке нет маски, никто не сможет доказать мне, что наша страна готова бороться с вирусом!	2	1	-1	-1	-1	-1
25990	Никто никогда не уважался в самолетах, пассажиры ездили на автобусах, расстояние не уважалось, самолеты сидели близко и расстояние не уважалось, маски должны быть изменены через два часа, но восьмичасовой полет был изменен один раз, достаточно, чтобы создать иллюзию в борьбе против коронавируса!	1	1	-1	-1	-1	-1
25996	И я говорю о большинстве людей, которые не надевают носы, и они не меняют маску в течение трех месяцев.	1	1	-1	-1	-1	-1
25999	[УСЕР] сказал с самого начала, что маски и антисептики должны распространяться по крайней мере на станциях метро.	1	1	-1	-1	-1	-1
26001	Сами без масок, они больше контактируют с народами, и они заразят пол Москвы!!!!!!!!!!	2	1	-1	-1	-1	-1
26003	Людям нравится думать, и им нравится верить в ложную статистику, так что, пожалуйста, задохнись в своих четырех стенах и масках.	0	0	0	1	-1	-1
26005	Для Шуига и других уже давно изобрели священную таблетку, которая убивает все вирусы, даже тех, кто еще не знает, что она может храбро и без маски, даже если вся Европа пеша, он все равно ничего не может сделать.	1	1	-1	-1	-1	-1
26011	Если это так с масками, я надеюсь, что тесты будут лучше...	1	1	-1	-1	-1	-1
26012	Кто и как будет наказан за отсутствие масок и шприцев в аптеке.	1	1	-1	-1	-1	-1
26015	Китайцы помыли все старые маски и отправили их русским.	0	1	-1	-1	-1	-1
26021	Но мы русские, мы не безручные, нет проблем с изготовлением маски для себя.	1	1	-1	-1	-1	-1
26022	Кстати, в аптеке все еще нет дезинфицирующих средств, перчаток и масок.	1	1	-1	-1	-1	-1
26025	Это как вера... кто-то верит в маски, кто-то в мыло, кто-то в веревке... распределение основано на новизне, вы можете смотреть и считать!	1	1	-1	-1	-1	-1
26026	Это не Анна Попова сказала, что мы будем носить маски до прививок.	1	1	-1	-1	1	1
26028	(Источник ) В ходе межстранового исследования Ковид-19, проведенного Университетом Восточной Англии, было установлено, что маскировка является бесполезной и может даже повысить риск инфицирования.	0	0	-1	-1	-1	-1
26030	Исследование, проведенное японскими исследователями в июле 2020 года, показало, что тканевые маски «не защищены от коронавируса» из-за большого размера пор и, как правило, низкого уровня посадки.	0	0	-1	-1	-1	-1
26033	(Источник) Обследование, проведенное в апреле 2020 года двумя преподавателями дыхательных путей и инфекционных заболеваний из Иллинойсского университета из Соединенных Штатов Америки, показало, что маски для человека не функционируют в повседневной жизни ни в качестве самозащиты, ни в качестве защиты для третьих лиц (так называемый контроль источника).	0	0	-1	-1	-1	-1
26035	Постоянное ношение маски не уменьшает риска заражения по сравнению с контрольной группой неинфицированных лиц.	0	0	-1	-1	-1	-1
26039	Ненадлежащим образом используя маски, они могут повысить риск заражения, а в некоторых случаях вызвать респираторные проблемы.	1	0	-1	-1	-1	-1
26046	Лучше задохнуться в маске, чем разрушить статистику бухты?	0	1	-1	-1	-1	-1
26048	Япония, несмотря на широкое использование масок, пережила последнюю эпидемию гриппа: всего год назад, в январе и феврале 2019 года, более 5 миллионов человек заболели.	1	0	-1	-1	-1	-1
26050	В Китае, к вашему сведению, люди носили маски задолго до пандемии, антисанитарные средства и газ, так что для них ничего не изменилось.	1	1	-1	-1	-1	-1
26053	У мистера Мадуру в аптеке нет противосептических масок.	1	1	-1	-1	-1	-1
26055	- маски, перчатки при посещении общественных мест, как можно больше контактов, прогулки в необитаемых местах, упражнений и упражнений дома;	2	1	-1	-1	-1	-1
26062	Игнорируя необходимость социальной дистанции и необходимости правильно носить маску.	1	1	-1	-1	-1	-1
26065	Мировой опыт показывает, что наиболее эффективным средством предотвращения является режим C.S., комендантский час, покупки, один покупатель... только что из Магнита: 40% без масок...	2	1	-1	-1	-1	-1
26069	Всё, что ты можешь сделать, это одеться в Хоуп, надеть одежду?	1	1	-1	-1	-1	-1
